length,highway,geometry
82.71709838155272,residential,"LINESTRING (73.1912148 33.5235648, 73.1920204 33.5238847)"
55.584869131931,residential,"LINESTRING (73.1912148 33.5235648, 73.1914774 33.5231154)"
68.76021700948098,residential,"LINESTRING (73.1912148 33.5235648, 73.1908899 33.5241207)"
82.71709838155272,residential,"LINESTRING (73.1920204 33.5238847, 73.1912148 33.5235648)"
52.590283289678524,residential,"LINESTRING (73.1909642 33.5229138, 73.1914774 33.5231154)"
154.3616082363109,residential,"LINESTRING (73.1909642 33.5229138, 73.1902342 33.5241615)"
135.56420461272322,residential,"LINESTRING (73.1909642 33.5229138, 73.1916052 33.521818)"
52.590283289678524,residential,"LINESTRING (73.1914774 33.5231154, 73.1909642 33.5229138)"
110.99163462702255,residential,"LINESTRING (73.1914774 33.5231154, 73.1925526 33.5235546)"
59.23215466230542,residential,"LINESTRING (73.1914774 33.5231154, 73.1917572 33.5226365)"
55.584869131931,residential,"LINESTRING (73.1914774 33.5231154, 73.1912148 33.5235648)"
110.99163462702255,residential,"LINESTRING (73.1925526 33.5235546, 73.1914774 33.5231154)"
154.3616082363109,residential,"LINESTRING (73.1902342 33.5241615, 73.1909642 33.5229138)"
144.39811232672722,residential,"LINESTRING (73.1922865 33.5206502, 73.1916052 33.521818)"
135.56420461272322,residential,"LINESTRING (73.1916052 33.521818, 73.1909642 33.5229138)"
144.39811232672722,residential,"LINESTRING (73.1916052 33.521818, 73.1922865 33.5206502)"
52.52582701254572,residential,"LINESTRING (73.1916052 33.521818, 73.192117 33.5220207)"
52.52582701254572,residential,"LINESTRING (73.192117 33.5220207, 73.1916052 33.521818)"
54.37399867711463,residential,"LINESTRING (73.192117 33.5220207, 73.1923739 33.5215811)"
58.86332604720231,residential,"LINESTRING (73.192117 33.5220207, 73.1918389 33.5224966)"
168.32882160142472,residential,"LINESTRING (73.192117 33.5220207, 73.1931919 33.5224673, 73.1932214 33.5224694, 73.1932451 33.5224635, 73.1932624 33.5224525, 73.1932772 33.5224399, 73.1935027 33.5220515)"
16.59813878141977,residential,"LINESTRING (73.1926232 33.5211544, 73.1927016 33.5210202)"
52.7759631976127,residential,"LINESTRING (73.1926232 33.5211544, 73.1923739 33.5215811)"
166.7239027840205,residential,"LINESTRING (73.1926232 33.5211544, 73.1937086 33.5216148, 73.1937249 33.5216309, 73.1937276 33.5216533, 73.1937195 33.5216779, 73.1935027 33.5220515)"
16.59813878141977,residential,"LINESTRING (73.1927016 33.5210202, 73.1926232 33.5211544)"
68.76021700948098,residential,"LINESTRING (73.1908899 33.5241207, 73.1912148 33.5235648)"
60.85829450609695,residential,"LINESTRING (73.1932837 33.5246865, 73.1929162 33.52453, 73.1927043 33.5244294)"
133.529664536744,unclassified,"LINESTRING (73.1927043 33.5244294, 73.192769 33.5242614, 73.1928336 33.5241053, 73.19327 33.5234321, 73.193336 33.5233558)"
203.95322404256314,unclassified,"LINESTRING (73.1927043 33.5244294, 73.1926846 33.5244597, 73.1925717 33.5246531, 73.1923291 33.5249389, 73.1922058 33.5251496, 73.192192 33.5251997, 73.1921987 33.5252254, 73.1922309 33.5252522, 73.1923074 33.5252634, 73.192821 33.525345, 73.1931201 33.5254054, 73.1932593 33.5254577)"
60.85829450609695,residential,"LINESTRING (73.1927043 33.5244294, 73.1929162 33.52453, 73.1932837 33.5246865)"
165.07927873099263,residential,"LINESTRING (73.1949252 33.5233002, 73.1948581 33.5234075, 73.194547 33.5235573, 73.1943566 33.5235976, 73.1941715 33.5235461, 73.193973 33.5234589, 73.1937745 33.5233963, 73.1935814 33.5234053, 73.1934527 33.5233941, 73.193336 33.5233558)"
76.55327074857199,residential,"LINESTRING (73.1954536 33.5208718, 73.1953185 33.5211264, 73.1955821 33.5214726)"
70.06829300964178,residential,"LINESTRING (73.1951585 33.5219943, 73.1953973 33.521688, 73.1955821 33.5214726)"
330.2030655391077,secondary,"LINESTRING (73.195302 33.5264843, 73.1954499 33.5264864, 73.1965993 33.5263541, 73.1972191 33.5262728, 73.1988357 33.5261229)"
103.73252305845304,secondary,"LINESTRING (73.195302 33.5264843, 73.1949654 33.5265625, 73.1946855 33.5266131, 73.1945532 33.5266328, 73.1943139 33.5266492, 73.194206 33.5266604)"
635.0630697969791,secondary,"LINESTRING (73.194206 33.5266604, 73.1939662 33.5266124, 73.1936628 33.5266186, 73.1933733 33.5266426, 73.1929742 33.5266832, 73.1928287 33.5267052, 73.1926725 33.5267408, 73.1925093 33.5268004, 73.1918309 33.527046, 73.1898604 33.5276693, 73.1881017 33.5282256, 73.1877354 33.5283415)"
103.73252305845304,secondary,"LINESTRING (73.194206 33.5266604, 73.1943139 33.5266492, 73.1945532 33.5266328, 73.1946855 33.5266131, 73.1949654 33.5265625, 73.195302 33.5264843)"
9.58684830803192,residential,"LINESTRING (73.1835113 33.5195199, 73.1835891 33.5194631)"
108.86967681876405,residential,"LINESTRING (73.1835113 33.5195199, 73.1836215 33.5196197, 73.1839122 33.5198447, 73.1841976 33.5200622, 73.184345 33.5202076)"
9.58684830803192,residential,"LINESTRING (73.1835891 33.5194631, 73.1835113 33.5195199)"
92.37416240449848,residential,"LINESTRING (73.1835891 33.5194631, 73.1835391 33.5194117, 73.1831073 33.5190338, 73.1830211 33.5189687, 73.182906 33.5188591)"
14.012414196295513,residential,"LINESTRING (73.1479741 33.5353096, 73.1478323 33.5353533)"
65.92988199737083,residential,"LINESTRING (73.1479741 33.5353096, 73.1486412 33.5351038)"
48.81592664814067,residential,"LINESTRING (73.1479741 33.5353096, 73.1479513 33.534871)"
48.81592664814067,residential,"LINESTRING (73.1479513 33.534871, 73.1479741 33.5353096)"
14.012414196295513,residential,"LINESTRING (73.1478323 33.5353533, 73.1479741 33.5353096)"
235.70786059984417,residential,"LINESTRING (73.1478323 33.5353533, 73.1478827 33.5353898, 73.1479447 33.5354513, 73.1480236 33.5354789, 73.1480643 33.5354903, 73.1488046 33.5352757, 73.1501853 33.5348609)"
130.89652824662346,residential,"LINESTRING (73.1478323 33.5353533, 73.1475327 33.5354457, 73.1464418 33.5354995)"
23.169827011819457,trunk,"LINESTRING (73.2179613 33.7605231, 73.2177405 33.7604245)"
28.625302481314893,residential,"LINESTRING (73.2179613 33.7605231, 73.2179922 33.7604583, 73.2179815 33.7604193, 73.2179426 33.7603792, 73.2178447 33.7603279)"
96.9818445027586,residential,"LINESTRING (73.2186359 33.7599577, 73.2183409 33.760096, 73.2180606 33.7603178, 73.2179305 33.7602242, 73.2178447 33.7603279)"
7.75990409866433,residential,"LINESTRING (73.2178447 33.7603279, 73.217776 33.760368)"
28.625302481314893,residential,"LINESTRING (73.2178447 33.7603279, 73.2179426 33.7603792, 73.2179815 33.7604193, 73.2179922 33.7604583, 73.2179613 33.7605231)"
96.9818445027586,residential,"LINESTRING (73.2178447 33.7603279, 73.2179305 33.7602242, 73.2180606 33.7603178, 73.2183409 33.760096, 73.2186359 33.7599577)"
7.088023412567069,residential,"LINESTRING (73.217776 33.760368, 73.2177405 33.7604245)"
7.75990409866433,residential,"LINESTRING (73.217776 33.760368, 73.2178447 33.7603279)"
161.4906418888093,residential,"LINESTRING (73.217776 33.760368, 73.2174912 33.7600854, 73.2173305 33.7598493, 73.2171971 33.759613, 73.2171618 33.7594556, 73.2171538 33.7593201, 73.217161 33.7591901, 73.2171759 33.7590653)"
262.65310098540397,residential,"LINESTRING (73.2171759 33.7590653, 73.2172624 33.7590723, 73.2177499 33.7589219, 73.2179621 33.7588432, 73.2175839 33.7582175, 73.2174625 33.7580812, 73.2169958 33.7573879)"
126.66320850714814,residential,"LINESTRING (73.2171759 33.7590653, 73.2171993 33.7589616, 73.2172163 33.7588889, 73.2172241 33.7588192, 73.2172049 33.7587484, 73.2171464 33.7586323, 73.2170325 33.7584812, 73.2168941 33.7583219, 73.2167387 33.7581803, 73.2166415 33.7580855)"
161.49064188880934,residential,"LINESTRING (73.2171759 33.7590653, 73.217161 33.7591901, 73.2171538 33.7593201, 73.2171618 33.7594556, 73.2171971 33.759613, 73.2173305 33.7598493, 73.2174912 33.7600854, 73.217776 33.760368)"
5.8702721973572745,secondary,"LINESTRING (73.0617312 33.6973115, 73.0617775 33.6972754)"
52.504804833717685,primary_link,"LINESTRING (73.0617312 33.6973115, 73.0617535 33.6973489, 73.0617931 33.6973814, 73.0620857 33.6975311, 73.062186 33.6975832)"
22.632848594826168,secondary,"LINESTRING (73.0616651 33.6972323, 73.0615822 33.6974238)"
10.721518851743454,residential,"LINESTRING (73.0616651 33.6972323, 73.0617312 33.6973115)"
13.016419178779612,residential,"LINESTRING (73.0617775 33.6972754, 73.0616887 33.6971846)"
42.98825256108553,secondary,"LINESTRING (73.0617775 33.6972754, 73.0618104 33.69725, 73.0620223 33.6969485)"
5.735784329741464,secondary,"LINESTRING (73.0616887 33.6971846, 73.0616651 33.6972323)"
70.7026145766842,residential,"LINESTRING (73.0616887 33.6971846, 73.0616098 33.6971388, 73.0612131 33.6969229, 73.0610228 33.6968915)"
12.162576169116148,secondary_link,"LINESTRING (73.0619088 33.6968933, 73.0620223 33.6969485)"
38.25958999266857,secondary,"LINESTRING (73.0619088 33.6968933, 73.0617526 33.6970998, 73.0616887 33.6971846)"
200.59518408270048,trunk,"LINESTRING (72.9283348 33.637742, 72.9285751 33.6375004, 72.9291001 33.6370122, 72.9297413 33.6363701)"
206.17161618841695,trunk_link,"LINESTRING (72.9283348 33.637742, 72.9284449 33.6375019, 72.9288909 33.637093, 72.9289201 33.6370612, 72.9289281 33.6370339, 72.9289175 33.6370091, 72.9288922 33.6369924, 72.9288638 33.6369901, 72.9288305 33.6370089, 72.928348 33.6374614, 72.928067 33.6375774)"
358.63848516787743,secondary,"LINESTRING (73.0823521 33.7222169, 73.0816988 33.7218539, 73.080878 33.7214091, 73.079078 33.7204895)"
28.814145825302063,tertiary,"LINESTRING (73.0827547 33.7221254, 73.0825944 33.7223476)"
38.833931257742236,secondary_link,"LINESTRING (73.0827547 33.7221254, 73.0826781 33.722154, 73.0825991 33.7221776, 73.082518 33.722196, 73.0824355 33.7222092, 73.0823521 33.7222169)"
147.00750109120486,tertiary,"LINESTRING (73.083075 33.7220877, 73.0835713 33.7214164, 73.0837461 33.7211956, 73.0839113 33.7209636)"
12.26452913308235,tertiary,"LINESTRING (73.0830039 33.7221807, 73.0831344 33.7222003)"
12.25616520286231,tertiary,"LINESTRING (73.0830039 33.7221807, 73.0830375 33.7221383, 73.083075 33.7220877)"
294.84636132809095,tertiary,"LINESTRING (73.0831344 33.7222003, 73.0858522 33.7235864)"
13.672766960174004,tertiary,"LINESTRING (73.0831344 33.7222003, 73.083075 33.7220877)"
5.007950073541924,tertiary,"LINESTRING (73.1350605 33.7314997, 73.1350733 33.7314822, 73.1350886 33.7314612)"
774.884560171433,tertiary,"LINESTRING (73.1350605 33.7314997, 73.1327615 33.7345885, 73.1326902 33.7346869, 73.1318928 33.7357751, 73.1306582 33.7374292)"
689.4926193251351,tertiary,"LINESTRING (73.1350886 33.7314612, 73.1351442 33.731385, 73.1371076 33.7287555, 73.1390197 33.7261924)"
5.007950073541924,tertiary,"LINESTRING (73.1350886 33.7314612, 73.1350733 33.7314822, 73.1350605 33.7314997)"
55.14321104653102,tertiary,"LINESTRING (73.1350886 33.7314612, 73.1346533 33.7312305, 73.1345741 33.7312204)"
106.96668437427184,trunk,"LINESTRING (73.1595596 33.520068, 73.1594146 33.520104, 73.1584392 33.5202973)"
136.13293325818572,unclassified,"LINESTRING (73.1595596 33.520068, 73.1594155 33.5199952, 73.1593041 33.5199737, 73.1581581 33.5202272)"
57.20132621919711,residential,"LINESTRING (73.1669393 33.5183156, 73.1673443 33.5179275)"
110.35740411745516,residential,"LINESTRING (73.1669393 33.5183156, 73.166158 33.5190644)"
96.41224115116722,residential,"LINESTRING (73.1669393 33.5183156, 73.1666346 33.5184612, 73.1666104 33.5184735, 73.1665823 33.5184758, 73.1665447 33.5184523, 73.1662282 33.5180419)"
96.41224115116722,residential,"LINESTRING (73.1662282 33.5180419, 73.1665447 33.5184523, 73.1665823 33.5184758, 73.1666104 33.5184735, 73.1666346 33.5184612, 73.1669393 33.5183156)"
10.07644650504321,residential,"LINESTRING (73.1521972 33.5208862, 73.1520943 33.5209154)"
70.38160103149751,residential,"LINESTRING (73.1521972 33.5208862, 73.1524041 33.5214952)"
74.34028239572123,residential,"LINESTRING (73.1513326 33.5211245, 73.1520943 33.5209154)"
112.93297862197078,trunk,"LINESTRING (73.152335 33.5216624, 73.1511675 33.5219525)"
16.24546576382228,residential,"LINESTRING (73.152335 33.5216624, 73.15229 33.5215212)"
123.55676497704368,unclassified,"LINESTRING (73.15229 33.5215212, 73.1510035 33.5218117)"
16.24546576382228,residential,"LINESTRING (73.15229 33.5215212, 73.152335 33.5216624)"
69.76213604468074,residential,"LINESTRING (73.15229 33.5215212, 73.1520943 33.5209154)"
10.96521265456332,unclassified,"LINESTRING (73.15229 33.5215212, 73.1523608 33.5215052, 73.1524041 33.5214952)"
10.07644650504321,residential,"LINESTRING (73.1520943 33.5209154, 73.1521972 33.5208862)"
74.34028239572123,residential,"LINESTRING (73.1520943 33.5209154, 73.1513326 33.5211245)"
69.76213604468074,residential,"LINESTRING (73.1520943 33.5209154, 73.15229 33.5215212)"
76.49659460503977,unclassified,"LINESTRING (73.1524041 33.5214952, 73.1531991 33.5213108)"
70.38160103149751,residential,"LINESTRING (73.1524041 33.5214952, 73.1521972 33.5208862)"
16.169913643096432,residential,"LINESTRING (73.1524041 33.5214952, 73.1524406 33.5216374)"
10.96521265456332,unclassified,"LINESTRING (73.1524041 33.5214952, 73.1523608 33.5215052, 73.15229 33.5215212)"
16.169913643096432,residential,"LINESTRING (73.1524406 33.5216374, 73.1524041 33.5214952)"
10.17636519118529,trunk,"LINESTRING (73.1524406 33.5216374, 73.1524085 33.5216448, 73.152335 33.5216624)"
185.48376946539412,residential,"LINESTRING (73.1422627 33.5224471, 73.141973 33.5225287, 73.141053 33.5227568, 73.1408599 33.5228183, 73.1407486 33.5228641, 73.1406829 33.5228932, 73.1404026 33.5230385)"
35.553162133420464,residential,"LINESTRING (73.1400968 33.5232174, 73.1401236 33.5231783, 73.140172 33.5231336, 73.140251 33.5231001, 73.1404026 33.5230385)"
248.84617364524985,residential,"LINESTRING (73.1400968 33.5232174, 73.1401022 33.5232901, 73.1401142 33.5234388, 73.140184 33.5238257, 73.1403208 33.5242416, 73.1403851 33.5245166, 73.1404764 33.5247625, 73.140763 33.5253734)"
275.8849902209413,residential,"LINESTRING (73.1430835 33.523128, 73.1416619 33.5238033, 73.1414393 33.5239442, 73.1414124 33.5240023, 73.1414205 33.524056, 73.1416646 33.5247962)"
70.39609901039655,unclassified,"LINESTRING (73.1416646 33.5247962, 73.1422669 33.5244106)"
105.37649677838503,unclassified,"LINESTRING (73.1416646 33.5247962, 73.140763 33.5253734)"
275.8849902209413,residential,"LINESTRING (73.1416646 33.5247962, 73.1414205 33.524056, 73.1414124 33.5240023, 73.1414393 33.5239442, 73.1416619 33.5238033, 73.1430835 33.523128)"
26.130212273507933,unclassified,"LINESTRING (73.138234 33.5249849, 73.1380999 33.5247782)"
32.457643870575446,unclassified,"LINESTRING (73.138234 33.5249849, 73.1383923 33.524843, 73.1384513 33.5247581)"
139.63482865821027,unclassified,"LINESTRING (73.138234 33.5249849, 73.1382957 33.5250801, 73.1383172 33.5251315, 73.1383172 33.5251829, 73.1382877 33.5252097, 73.137947 33.5253081, 73.1378773 33.5252545, 73.1378049 33.5251516, 73.1376868 33.5249191, 73.1376868 33.5248855, 73.1377003 33.5248386, 73.1378319 33.524706)"
147.63116921911268,tertiary,"LINESTRING (73.139339 33.5246288, 73.1396191 33.5249117, 73.1403473 33.5256565)"
69.3996844950771,unclassified,"LINESTRING (73.139339 33.5246288, 73.1391138 33.5246753, 73.1390172 33.524691, 73.1389153 33.5247022, 73.1388107 33.5246955, 73.1387088 33.5246642, 73.1386176 33.5246262)"
139.63482865821027,unclassified,"LINESTRING (73.1378319 33.524706, 73.1377003 33.5248386, 73.1376868 33.5248855, 73.1376868 33.5249191, 73.1378049 33.5251516, 73.1378773 33.5252545, 73.137947 33.5253081, 73.1382877 33.5252097, 73.1383172 33.5251829, 73.1383172 33.5251315, 73.1382957 33.5250801, 73.138234 33.5249849)"
26.76710175753903,unclassified,"LINESTRING (73.1378319 33.524706, 73.13788 33.5247402, 73.1379765 33.5247648, 73.1380543 33.524776, 73.1380999 33.5247782)"
42.52579056262342,tertiary,"LINESTRING (73.1390469 33.5243339, 73.139339 33.5246288)"
51.414815872301965,unclassified,"LINESTRING (73.1390469 33.5243339, 73.1387195 33.5245658, 73.1386176 33.5246262)"
69.3996844950771,unclassified,"LINESTRING (73.1386176 33.5246262, 73.1387088 33.5246642, 73.1388107 33.5246955, 73.1389153 33.5247022, 73.1390172 33.524691, 73.1391138 33.5246753, 73.139339 33.5246288)"
51.414815872301965,unclassified,"LINESTRING (73.1386176 33.5246262, 73.1387195 33.5245658, 73.1390469 33.5243339)"
21.294421074348545,unclassified,"LINESTRING (73.1386176 33.5246262, 73.1385237 33.5246955, 73.1384513 33.5247581)"
32.457643870575446,unclassified,"LINESTRING (73.1384513 33.5247581, 73.1383923 33.524843, 73.138234 33.5249849)"
21.294421074348545,unclassified,"LINESTRING (73.1384513 33.5247581, 73.1385237 33.5246955, 73.1386176 33.5246262)"
32.86969720406018,unclassified,"LINESTRING (73.1384513 33.5247581, 73.138234 33.5247871, 73.1380999 33.5247782)"
26.130212273507933,unclassified,"LINESTRING (73.1380999 33.5247782, 73.138234 33.5249849)"
32.86969720406018,unclassified,"LINESTRING (73.1380999 33.5247782, 73.138234 33.5247871, 73.1384513 33.5247581)"
26.76710175753903,unclassified,"LINESTRING (73.1380999 33.5247782, 73.1380543 33.524776, 73.1379765 33.5247648, 73.13788 33.5247402, 73.1378319 33.524706)"
152.6952943170265,residential,"LINESTRING (73.1706505 33.5470093, 73.1720357 33.5477529)"
19.516233775336154,residential,"LINESTRING (73.169977 33.5509138, 73.1698031 33.5508148)"
11.464147285265668,unclassified,"LINESTRING (73.169977 33.5509138, 73.1699095 33.5510002)"
37.69503105368382,residential,"LINESTRING (73.1886958 33.6370169, 73.1890498 33.6371844)"
33.80821104060294,residential,"LINESTRING (73.1884322 33.6375152, 73.1887584 33.6376519)"
33.80821104060294,residential,"LINESTRING (73.1887584 33.6376519, 73.1884322 33.6375152)"
58.566655991560594,residential,"LINESTRING (73.1887584 33.6376519, 73.1890498 33.6371844)"
187.13567641428173,residential,"LINESTRING (73.1887584 33.6376519, 73.1889698 33.6377339, 73.1889885 33.6377306, 73.1890304 33.6376729, 73.1890458 33.6376712, 73.1893681 33.6378356, 73.1897226 33.6380438, 73.1897418 33.6380405, 73.1898031 33.6379726, 73.1898287 33.637968, 73.1901672 33.6381382, 73.190431 33.6382853)"
37.69503105368382,residential,"LINESTRING (73.1890498 33.6371844, 73.1886958 33.6370169)"
58.566655991560594,residential,"LINESTRING (73.1890498 33.6371844, 73.1887584 33.6376519)"
39.59685957586442,residential,"LINESTRING (73.1890498 33.6371844, 73.1892377 33.6368645)"
93.38843772575771,residential,"LINESTRING (73.190431 33.6382853, 73.1908981 33.6379066, 73.1911579 33.637703)"
170.77700171465625,residential,"LINESTRING (73.190431 33.6382853, 73.1902166 33.6383925, 73.1898071 33.6385622, 73.1894857 33.6387409, 73.1889774 33.6389798, 73.188869 33.6390856)"
187.13567641428176,residential,"LINESTRING (73.190431 33.6382853, 73.1901672 33.6381382, 73.1898287 33.637968, 73.1898031 33.6379726, 73.1897418 33.6380405, 73.1897226 33.6380438, 73.1893681 33.6378356, 73.1890458 33.6376712, 73.1890304 33.6376729, 73.1889885 33.6377306, 73.1889698 33.6377339, 73.1887584 33.6376519)"
165.21324598988912,residential,"LINESTRING (73.1889734 33.6380062, 73.1881526 33.6376992, 73.1876828 33.6374877, 73.1876615 33.6374868, 73.1874578 33.6377023)"
63.50337626762094,residential,"LINESTRING (73.1871301 33.6389258, 73.1868006 33.6394267)"
63.50337626762094,residential,"LINESTRING (73.1868006 33.6394267, 73.1871301 33.6389258)"
27.481416338575663,residential,"LINESTRING (73.1868006 33.6394267, 73.1870626 33.6395429)"
24.98271563414,residential,"LINESTRING (73.1868006 33.6394267, 73.1865624 33.6393211)"
27.481416338575663,residential,"LINESTRING (73.1870626 33.6395429, 73.1868006 33.6394267)"
214.49844927669145,residential,"LINESTRING (73.1870626 33.6395429, 73.1867663 33.6399938, 73.1867337 33.6400093, 73.1865621 33.6399903, 73.1865299 33.6399981, 73.1864293 33.6402236, 73.1862724 33.6404257, 73.1862818 33.6404626, 73.1869283 33.6408989)"
265.2075701963743,residential,"LINESTRING (73.1870626 33.6395429, 73.1875455 33.6388081, 73.187537 33.6387755, 73.1874861 33.6387219, 73.1874995 33.6385299, 73.1874866 33.6385024, 73.1869544 33.6381929, 73.1866976 33.6379552, 73.1863714 33.6377132)"
24.98271563414,residential,"LINESTRING (73.1865624 33.6393211, 73.1868006 33.6394267)"
58.65017955217748,residential,"LINESTRING (73.1868772 33.6367199, 73.1863223 33.6364654)"
51.50742044687607,residential,"LINESTRING (73.1869309 33.636433, 73.1865079 33.6361321)"
31.12172071644984,residential,"LINESTRING (73.1861832 33.6367202, 73.1863223 33.6364654)"
37.65997411599566,residential,"LINESTRING (73.1861832 33.6367202, 73.1858679 33.6365062)"
180.5462116390021,residential,"LINESTRING (73.1861832 33.6367202, 73.1860831 33.6369082, 73.1861005 33.6369394, 73.1864131 33.6370779, 73.1867984 33.6372223, 73.186822 33.6372548, 73.1868334 33.637287, 73.1873491 33.6376361, 73.1874578 33.6377023)"
37.65997411599566,residential,"LINESTRING (73.1858679 33.6365062, 73.1861832 33.6367202)"
39.59685957586442,residential,"LINESTRING (73.1892377 33.6368645, 73.1890498 33.6371844)"
77.73143816613324,residential,"LINESTRING (73.1892377 33.6368645, 73.1892885 33.636778, 73.1888017 33.6365469, 73.1887937 33.6365245, 73.1888138 33.6364129)"
201.31723478457354,residential,"LINESTRING (73.1892377 33.6368645, 73.1898944 33.6370872, 73.1907545 33.6374769, 73.1911579 33.637703)"
211.04604917501416,residential,"LINESTRING (73.1854499 33.6370408, 73.1849568 33.6370683, 73.1849441 33.637083, 73.1850057 33.6378865, 73.1850305 33.6379303, 73.1850278 33.6379582, 73.1847256 33.6384884)"
48.50134741022469,residential,"LINESTRING (73.1842492 33.6383069, 73.1847256 33.6384884)"
25.878154943532117,residential,"LINESTRING (73.1847256 33.6384884, 73.1849803 33.6385843)"
48.50134741022469,residential,"LINESTRING (73.1847256 33.6384884, 73.1842492 33.6383069)"
211.04604917501416,residential,"LINESTRING (73.1847256 33.6384884, 73.1850278 33.6379582, 73.1850305 33.6379303, 73.1850057 33.6378865, 73.1849441 33.637083, 73.1849568 33.6370683, 73.1854499 33.6370408)"
77.73143816613324,residential,"LINESTRING (73.1888138 33.6364129, 73.1887937 33.6365245, 73.1888017 33.6365469, 73.1892885 33.636778, 73.1892377 33.6368645)"
19.160573716630914,residential,"LINESTRING (73.1912732 33.6375599, 73.1911579 33.637703)"
19.160573716630914,residential,"LINESTRING (73.1911579 33.637703, 73.1912732 33.6375599)"
93.38843772575771,residential,"LINESTRING (73.1911579 33.637703, 73.1908981 33.6379066, 73.190431 33.6382853)"
201.31723478457354,residential,"LINESTRING (73.1911579 33.637703, 73.1907545 33.6374769, 73.1898944 33.6370872, 73.1892377 33.6368645)"
265.2075701963743,residential,"LINESTRING (73.1863714 33.6377132, 73.1866976 33.6379552, 73.1869544 33.6381929, 73.1874866 33.6385024, 73.1874995 33.6385299, 73.1874861 33.6387219, 73.187537 33.6387755, 73.1875455 33.6388081, 73.1870626 33.6395429)"
164.80677698132655,secondary,"LINESTRING (73.1458101 33.6723483, 73.1460749 33.6720043, 73.1468452 33.6711431)"
59.69436730805425,secondary,"LINESTRING (73.1456498 33.672298, 73.1452879 33.6727424)"
35.549084139091136,secondary_link,"LINESTRING (73.1456498 33.672298, 73.1456158 33.672371, 73.1456126 33.6723904, 73.1456142 33.6724024, 73.1456264 33.6724157, 73.1456451 33.6724308, 73.1456642 33.6724387, 73.1456844 33.6724352, 73.145718 33.6724179, 73.1458101 33.6723483)"
348.12542641548777,residential,"LINESTRING (73.2160234 33.5156122, 73.2159702 33.5153566, 73.2158978 33.5152164, 73.2156104 33.5149999, 73.2155848 33.5149537, 73.2156041 33.5148853, 73.2157238 33.5147538, 73.2157826 33.5146465, 73.2159556 33.5144397, 73.2161383 33.5142881, 73.2165317 33.5138263, 73.2166629 33.5136019, 73.2167455 33.5134958, 73.2169457 33.5133735, 73.2170661 33.5132766, 73.2172113 33.5130746)"
71.61586417276425,residential,"LINESTRING (73.1817977 33.7252445, 73.1821681 33.7246789)"
49.09108399133609,residential,"LINESTRING (73.1777726 33.7228911, 73.1780785 33.7225303)"
30.801563599490805,residential,"LINESTRING (73.1432632 33.732562, 73.1431129 33.7328092)"
30.801563599490805,residential,"LINESTRING (73.1431129 33.7328092, 73.1432632 33.732562)"
105.9912765907938,residential,"LINESTRING (73.1431129 33.7328092, 73.1429829 33.7329971, 73.1429815 33.7330172, 73.1430043 33.7330373, 73.1433624 33.7331834, 73.1435314 33.7332291, 73.1437714 33.7332916)"
111.33491314273562,residential,"LINESTRING (73.1431129 33.7328092, 73.1425725 33.7325343, 73.1423525 33.7324674, 73.1423365 33.7324462, 73.1423405 33.7324239, 73.1424826 33.7322242)"
111.33491314273562,residential,"LINESTRING (73.1424826 33.7322242, 73.1423405 33.7324239, 73.1423365 33.7324462, 73.1423525 33.7324674, 73.1425725 33.7325343, 73.1431129 33.7328092)"
165.28385978139448,residential,"LINESTRING (73.1451394 33.7341448, 73.1446633 33.7338526, 73.144556 33.7337533, 73.1444474 33.7335637, 73.1442717 33.7334087, 73.1441483 33.7333551, 73.143923 33.7332983, 73.1437714 33.7332916)"
60.15498338678528,residential,"LINESTRING (73.1445423 33.7322559, 73.1445146 33.7323825, 73.144372 33.7325551, 73.1442219 33.7326312, 73.1441559 33.7326454)"
122.10919365034587,residential,"LINESTRING (73.1453543 33.7330443, 73.1449843 33.7329094, 73.1445382 33.7328124, 73.1444486 33.7328029, 73.14419 33.7327064, 73.144174 33.7326879, 73.1441559 33.7326454)"
60.15498338678528,residential,"LINESTRING (73.1441559 33.7326454, 73.1442219 33.7326312, 73.144372 33.7325551, 73.1445146 33.7323825, 73.1445423 33.7322559)"
122.10919365034587,residential,"LINESTRING (73.1441559 33.7326454, 73.144174 33.7326879, 73.14419 33.7327064, 73.1444486 33.7328029, 73.1445382 33.7328124, 73.1449843 33.7329094, 73.1453543 33.7330443)"
28.883695270349968,residential,"LINESTRING (73.1441559 33.7326454, 73.1440516 33.7326073, 73.1439707 33.7325887, 73.1438572 33.7326012)"
26.43736183355095,residential,"LINESTRING (73.1433195 33.7320469, 73.1435327 33.7318885)"
35.7535729823025,residential,"LINESTRING (73.1218269 33.6481114, 73.1217974 33.648432)"
154.45526884404,residential,"LINESTRING (73.1185965 33.6470733, 73.1196086 33.6473223, 73.119688 33.6473363, 73.1202096 33.6474237)"
102.63012468020706,residential,"LINESTRING (73.1177462 33.6484263, 73.1177322 33.6493492)"
66.44152083770351,unclassified,"LINESTRING (73.1193504 33.6514408, 73.1198844 33.6518401)"
292.6920865548199,unclassified,"LINESTRING (73.1193504 33.6514408, 73.116998 33.6496818)"
151.79738646562387,residential,"LINESTRING (73.1193504 33.6514408, 73.1193822 33.6513788, 73.119318 33.6509822, 73.1193551 33.6507951, 73.1195156 33.6502395, 73.1195728 33.6501116)"
